month,역명,승하차구분,미성년_아침_유동인구,미성년_점심_유동인구,미성년_저녁_유동인구,성인_아침_유동인구,성인_점심_유동인구,성인_저녁_유동인구,노인_아침_유동인구,노인_점심_유동인구,노인_저녁_유동인구,외국인_아침_유동인구,외국인_점심_유동인구,외국인_저녁_유동인구,총유동인구
1,상도역,하차,575,3422,3024,44039,77703,126004,13470.0,34884.0,13787.0,2.0,6.0,7.0,316923.0
1,상봉역,승차,2150,6116,2783,199210,123553,92768,22315.0,40304.0,14271.0,5.0,46.0,11.0,503532.0
1,상봉역,하차,1188,5410,4835,64442,122297,211798,18575.0,42906.0,12707.0,11.0,41.0,17.0,484227.0
1,상수역,승차,1366,5825,6875,45665,84416,125708,7141.0,11751.0,2710.0,69.0,469.0,442.0,292437.0
1,상수역,하차,1867,9605,3928,67806,121513,100302,6389.0,11773.0,3622.0,28.0,362.0,285.0,327480.0
1,상왕십리역,승차,2784,5931,2054,159670,108008,67594,24882.0,34993.0,8500.0,24.0,79.0,27.0,414546.0
1,상왕십리역,하차,1311,5095,3990,61956,98861,165887,17028.0,37678.0,14484.0,3.0,72.0,74.0,406439.0
1,상월곡역,승차,1403,2135,875,73035,39411,23371,17611.0,19987.0,3403.0,3.0,4.0,0.0,181238.0
1,상월곡역,하차,313,1701,1677,21503,32966,65236,8462.0,22254.0,9200.0,0.0,1.0,0.0,163313.0
1,상일동역,승차,4525,10150,2411,188659,82527,40043,39346.0,44800.0,8498.0,2.0,6.0,3.0,420970.0
1,상일동역,하차,573,6942,8772,36313,77058,181212,17669.0,49835.0,23579.0,3.0,8.0,9.0,401973.0
1,새절역,승차,2119,4934,1627,163317,70697,31519,39065.0,41977.0,7879.0,9.0,31.0,6.0,363180.0
1,새절역,하차,793,3984,4120,26221,66441,149605,14825.0,52885.0,21488.0,3.0,20.0,17.0,340402.0
1,서대문역,승차,1812,7194,2004,69562,173604,229526,15986.0,47099.0,10559.0,110.0,231.0,86.0,557773.0
1,서대문역,하차,2753,5194,2424,315309,97491,70171,25978.0,35969.0,7429.0,18.0,129.0,151.0,563016.0
1,서울대입구역,승차,5169,13968,6647,496718,356519,271342,60538.0,93326.0,23782.0,18.0,82.0,35.0,1328144.0
1,서울대입구역,하차,4128,11765,9351,172990,344342,596129,37729.0,102980.0,31052.0,23.0,62.0,37.0,1310588.0
1,서울역,승차,7419,21657,10100,258782,697815,692480,48795.0,151551.0,45769.0,1344.0,6057.0,2861.0,1944630.0
1,서울역,하차,8974,24966,13103,800480,636019,375593,81116.0,137966.0,29887.0,2249.0,6317.0,3123.0,2119793.0
1,서초역,승차,2520,9025,2790,87141,221019,218398,16454.0,56899.0,13024.0,13.0,100.0,55.0,627438.0
1,서초역,하차,3234,4726,3207,294526,137247,76832,35798.0,43132.0,6759.0,18.0,85.0,46.0,605610.0
1,석계역,승차,2453,5411,1687,147071,73662,40434,32924.0,38378.0,8420.0,7.0,5.0,4.0,350456.0
1,석계역,하차,994,4524,4224,29138,79630,162681,14216.0,47979.0,18030.0,0.0,2.0,9.0,361427.0
1,석촌역,승차,650,3089,2996,58815,60783,60192,14911.0,32428.0,7141.0,2.0,14.0,7.0,241028.0
1,석촌역,하차,1361,4574,2229,51214,79809,83424,16565.0,31998.0,9025.0,1.0,29.0,3.0,280232.0
1,선릉역,승차,2370,13143,17734,111804,518396,715458,23633.0,154512.0,52168.0,145.0,541.0,218.0,1610122.0
1,선릉역,하차,9637,15475,6197,717500,300013,158901,81843.0,107882.0,13158.0,56.0,342.0,323.0,1411327.0
1,성수역,승차,1581,14385,12543,84554,361247,614257,24343.0,60492.0,19936.0,63.0,1493.0,943.0,1195837.0
1,성수역,하차,3200,21828,5026,577521,406404,169630,46207.0,47813.0,12400.0,360.0,2224.0,328.0,1292941.0
1,성신여대입구역,승차,3882,15008,11163,157351,172496,142432,25385.0,51105.0,12793.0,282.0,464.0,125.0,592486.0
1,성신여대입구역,하차,3790,16280,10011,79428,162337,217621,22327.0,50364.0,15272.0,21.0,224.0,545.0,578220.0
1,송정역,승차,1159,2472,963,58969,43776,29945,16827.0,26719.0,6034.0,33.0,74.0,20.0,186991.0
1,송정역,하차,352,1971,2100,24974,37685,62704,10936.0,28021.0,8760.0,5.0,37.0,92.0,177637.0
1,송파역,승차,1919,5672,2187,93996,64447,39868,24235.0,36115.0,7007.0,2.0,13.0,4.0,275465.0
1,송파역,하차,1449,4783,3592,41034,59978,93914,14527.0,36792.0,14937.0,10.0,5.0,4.0,271025.0
1,수락산역,승차,2391,5435,1434,135652,75739,37685,34024.0,53614.0,9739.0,1.0,7.0,5.0,355726.0
1,수락산역,하차,654,3674,3884,34642,69065,139584,21741.0,57105.0,19626.0,0.0,1.0,3.0,349979.0
1,수서역,승차,5282,9006,2636,128651,160610,124486,34312.0,65553.0,17157.0,14.0,39.0,10.0,547756.0
1,수서역,하차,2152,7249,8641,134519,133866,152536,31671.0,61092.0,22168.0,19.0,26.0,13.0,553952.0
1,수유역,승차,6762,15535,6836,348849,244266,158249,68637.0,102811.0,24783.0,17.0,41.0,14.0,976800.0
1,수유역,하차,1861,14238,13314,113626,232620,411939,40080.0,115090.0,42194.0,11.0,29.0,36.0,985038.0
1,수진역,승차,1036,4008,2541,54844,32420,17239,15559.0,27201.0,4745.0,1.0,2.0,2.0,159598.0
1,수진역,하차,1754,3796,2237,14570,28660,50546,12075.0,27888.0,6704.0,0.0,1.0,2.0,148233.0
1,숙대입구역,승차,1391,6231,2850,70888,122711,135281,16030.0,30743.0,8626.0,97.0,273.0,143.0,395264.0
1,숙대입구역,하차,2462,4703,2699,106530,109284,109404,14419.0,28548.0,9016.0,50.0,216.0,243.0,387574.0
1,숭실대입구역,승차,2345,5494,1416,125769,97954,51929,29490.0,30823.0,4815.0,5.0,16.0,4.0,350060.0
1,숭실대입구역,하차,1072,4405,3993,46211,87874,140647,10821.0,39681.0,16878.0,0.0,11.0,7.0,351600.0
1,시청역,승차,2021,17098,8726,72836,492965,746568,13977.0,102838.0,36465.0,1930.0,5619.0,2896.0,1503939.0
1,시청역,하차,5890,16376,4222,851179,320689,114921,59942.0,78525.0,7867.0,613.0,3920.0,3228.0,1467372.0
1,신금호역,승차,1550,3895,960,68632,41722,26232,14716.0,19239.0,4804.0,5.0,11.0,3.0,181769.0
1,신금호역,하차,1110,3018,2588,24542,43911,74169,8796.0,25534.0,9263.0,1.0,15.0,13.0,192960.0
1,신길역,승차,436,668,347,62651,31165,28296,3858.0,6132.0,2221.0,93.0,76.0,16.0,135959.0
1,신길역,하차,114,646,758,27522,31764,68041,4289.0,6090.0,2609.0,0.0,48.0,78.0,141959.0
1,신답역,승차,236,477,114,23356,9008,3759,3999.0,4314.0,852.0,0.0,3.0,9.0,46127.0
1,신답역,하차,49,372,485,3410,10712,27350,1645.0,6067.0,2163.0,1.0,5.0,5.0,52264.0
1,신당역,승차,1958,8891,4874,161672,181724,196411,27245.0,79930.0,23908.0,112.0,489.0,423.0,687637.0
1,신당역,하차,2379,8980,4671,139853,193202,235728,41315.0,74192.0,17346.0,42.0,407.0,589.0,718704.0
1,신대방삼거리역,승차,2029,5123,2863,185330,89477,52911,35115.0,48582.0,8653.0,3.0,5.0,2.0,430093.0
1,신대방삼거리역,하차,1140,4851,3584,38802,89496,183508,19799.0,56658.0,19053.0,1.0,3.0,1.0,416896.0
1,신대방역,승차,3618,6716,2558,348086,166948,80403,54801.0,59635.0,13673.0,18.0,50.0,12.0,736518.0
1,신대방역,하차,706,5624,6435,59505,163443,350724,25556.0,73607.0,30097.0,3.0,24.0,35.0,715759.0
1,신도림역,승차,5922,16228,6552,460194,394116,354032,61354.0,127161.0,34525.0,26.0,134.0,66.0,1460310.0
1,신도림역,하차,2794,14632,12423,261931,394738,535178,50076.0,127293.0,34026.0,39.0,118.0,95.0,1433343.0
1,신림역,승차,6428,16590,9524,727997,390551,242725,73550.0,99565.0,26592.0,67.0,137.0,56.0,1593782.0
1,신림역,하차,2633,16378,13258,125179,385039,796464,37599.0,116406.0,43783.0,16.0,85.0,115.0,1536955.0
1,신사역,승차,1365,10333,9241,56942,276975,405354,13394.0,43300.0,14790.0,126.0,1654.0,1137.0,834611.0
1,신사역,하차,4031,13737,4437,350404,281488,139857,27062.0,34074.0,7651.0,257.0,1857.0,806.0,865661.0
1,신설동역,승차,1103,3643,1854,98439,138438,114520,30783.0,97916.0,21669.0,183.0,430.0,174.0,509152.0
1,신설동역,하차,1293,2974,1758,135360,94044,112012,45250.0,87781.0,16311.0,32.0,289.0,400.0,497504.0
1,신용산역,승차,1211,6352,3547,52783,184397,257665,10074.0,34176.0,11314.0,123.0,561.0,355.0,562558.0
1,신용산역,하차,2194,7562,2470,239808,176842,105864,17416.0,31408.0,7190.0,88.0,614.0,368.0,591824.0
1,신정네거리역,승차,2286,4617,1266,129542,59112,27182,31507.0,36008.0,6768.0,3.0,5.0,5.0,298301.0
1,신정네거리역,하차,577,3602,4345,21833,65660,137266,12910.0,44957.0,18221.0,1.0,2.0,6.0,309380.0
1,신정역,승차,2789,5732,2366,201565,77673,33642,32625.0,26910.0,5162.0,7.0,15.0,1.0,388487.0
1,신정역,하차,1768,4283,4021,28703,71607,153078,10255.0,35751.0,16760.0,1.0,6.0,12.0,326245.0
1,신촌역,승차,2290,17384,13186,161327,385150,384975,23283.0,82141.0,19103.0,185.0,963.0,718.0,1090705.0
1,신촌역,하차,6712,19252,6810,246259,395841,315404,39064.0,70105.0,13200.0,175.0,817.0,702.0,1114341.0
1,신풍역,승차,1685,3769,1125,130809,68642,40955,28408.0,37692.0,8081.0,2.0,9.0,13.0,321190.0
1,신풍역,하차,720,2916,2563,43063,66776,113512,17219.0,40268.0,15295.0,3.0,10.0,13.0,302358.0
1,신흥역,승차,1235,3573,1619,57695,30248,17352,13507.0,23792.0,5511.0,1.0,6.0,1.0,154540.0
1,신흥역,하차,481,3335,2792,14206,33922,60693,7765.0,29941.0,7487.0,0.0,7.0,5.0,160634.0
1,쌍문역,승차,6628,14602,4344,372212,184898,82057,76833.0,83714.0,15442.0,11.0,9.0,5.0,840755.0
1,쌍문역,하차,1246,9922,11113,60718,166024,359387,29549.0,101138.0,44317.0,2.0,13.0,7.0,783436.0
1,아차산역,승차,3050,10840,3721,144532,97574,59207,36121.0,54129.0,11489.0,10.0,35.0,8.0,420716.0
1,아차산역,하차,3533,8071,4731,54881,96313,147676,20655.0,57491.0,21057.0,12.0,27.0,21.0,414468.0
1,아현역,승차,1911,5324,1812,107265,78182,44411,22667.0,34248.0,7018.0,26.0,77.0,60.0,303001.0
1,아현역,하차,1668,3648,3241,37722,67278,108140,14261.0,35380.0,13053.0,9.0,61.0,68.0,284529.0
1,안국역,승차,1659,14179,5333,33813,285897,265729,7977.0,70268.0,18841.0,486.0,4436.0,1111.0,709729.0
1,안국역,하차,6230,11919,3180,320315,233573,50813,42110.0,55433.0,4883.0,1295.0,3443.0,642.0,733836.0
1,안암역,승차,753,3420,1793,41534,126213,97041,9703.0,25964.0,4547.0,17.0,98.0,28.0,311111.0
1,안암역,하차,1551,3132,1408,99476,92595,76061,17443.0,18679.0,3178.0,28.0,35.0,69.0,313655.0
1,암사역,승차,3569,6378,1726,266058,103758,49799,46857.0,52074.0,9775.0,8.0,37.0,4.0,540043.0
1,암사역,하차,497,4928,5563,39213,106407,219702,17726.0,64929.0,24164.0,2.0,12.0,24.0,483167.0
1,압구정역,승차,1909,17604,13374,67961,304975,385632,26577.0,85387.0,25398.0,123.0,1417.0,686.0,931043.0
1,압구정역,하차,7549,22222,4830,406456,298292,121971,51919.0,68989.0,14770.0,275.0,1895.0,549.0,999717.0
1,애오개역,승차,1364,2400,719,63296,47010,40398,13072.0,21899.0,4361.0,2.0,74.0,46.0,194641.0
1,애오개역,하차,657,1908,1784,47330,40910,62587,12196.0,18683.0,7244.0,5.0,82.0,42.0,193428.0
1,약수역,승차,2035,6954,3195,113341,126386,124697,34674.0,56783.0,13350.0,30.0,253.0,179.0,481877.0
1,약수역,하차,3015,5284,3592,102648,116047,138001,23002.0,58687.0,18115.0,42.0,291.0,150.0,468874.0
1,양재역,승차,2995,10149,7012,128224,320377,448778,28639.0,88451.0,33639.0,91.0,188.0,81.0,1068624.0
1,양재역,하차,4647,11364,7455,524181,241102,211784,51832.0,81329.0,18738.0,29.0,137.0,122.0,1152720.0
1,양천구청역,승차,1249,3405,1284,82817,38943,17001,23640.0,23534.0,3535.0,1.0,4.0,0.0,195413.0
1,양천구청역,하차,556,3050,2812,16969,40835,90192,9088.0,28178.0,14420.0,1.0,4.0,2.0,206107.0
1,양평역,승차,712,1630,806,76080,54216,54771,9778.0,16294.0,5023.0,7.0,49.0,16.0,219382.0
1,양평역,하차,611,1395,1260,68663,38933,74709,11063.0,14751.0,5145.0,3.0,28.0,35.0,216596.0
1,어린이대공원역,승차,960,6748,2522,90541,132544,105540,11225.0,23997.0,5488.0,5.0,148.0,24.0,379742.0
1,어린이대공원역,하차,2405,6345,1694,110138,108392,107402,12954.0,21643.0,6223.0,13.0,104.0,27.0,377340.0
1,여의나루역,승차,1060,7485,6961,23111,107021,129981,6462.0,16580.0,4956.0,47.0,713.0,636.0,305013.0
1,여의나루역,하차,2476,11539,3758,167634,97670,38008,11715.0,11771.0,3476.0,142.0,1109.0,309.0,349607.0
1,여의도역,승차,1009,6711,3655,44887,306580,405768,9052.0,38436.0,10502.0,38.0,715.0,548.0,827901.0
1,여의도역,하차,2270,6514,2385,523691,189630,80328,22812.0,26932.0,5224.0,139.0,1010.0,276.0,861211.0
1,역삼역,승차,1226,8447,5721,83777,497694,705236,17429.0,98682.0,32478.0,224.0,557.0,260.0,1451731.0
1,역삼역,하차,3851,9514,3323,998379,309660,156894,61976.0,78186.0,11537.0,81.0,436.0,445.0,1634282.0
1,역촌역,승차,577,1430,461,43262,20347,11312,12852.0,17596.0,3144.0,0.0,6.0,8.0,110995.0
1,역촌역,하차,201,990,1100,13945,25777,55969,6712.0,20193.0,7038.0,3.0,1.0,5.0,131934.0
1,연신내역,승차,5069,16371,9740,379265,209094,120274,84757.0,143568.0,27120.0,7.0,61.0,20.0,995346.0
1,연신내역,하차,3577,15805,11658,74840,204733,399298,49976.0,147689.0,50319.0,5.0,51.0,19.0,957970.0
1,영등포구청역,승차,1908,5290,3108,167589,209011,262281,28593.0,74278.0,22624.0,12.0,112.0,49.0,774855.0
1,영등포구청역,하차,1535,5690,3443,280372,171992,201218,39918.0,68401.0,15156.0,16.0,92.0,71.0,787904.0
1,영등포시장역,승차,1085,2871,1260,87302,82820,80155,10258.0,51217.0,19501.0,37.0,69.0,48.0,336623.0
1,영등포시장역,하차,734,2813,1737,81099,78117,97827,22448.0,53512.0,5757.0,10.0,125.0,81.0,344260.0
1,오금역,승차,3874,5117,1221,107598,70049,51270,20663.0,28903.0,6793.0,2.0,5.0,6.0,295501.0
1,오금역,하차,1499,3669,5628,62635,55519,94528,11839.0,29363.0,12324.0,1.0,6.0,7.0,277018.0
1,오목교역,승차,2953,17325,14967,153414,172141,178006,23372.0,52764.0,15560.0,7.0,73.0,41.0,630623.0
1,오목교역,하차,8163,20116,8706,155959,184143,193378,24940.0,51275.0,15123.0,21.0,73.0,20.0,661917.0
1,옥수역,승차,2264,6026,1864,79618,64067,42257,19413.0,31834.0,6715.0,10.0,69.0,36.0,254173.0
1,옥수역,하차,817,5078,5020,32069,66655,95345,12169.0,34230.0,12427.0,15.0,63.0,34.0,263922.0
1,온수역,승차,2073,5021,1020,137697,49790,25339,20293.0,18157.0,3770.0,2.0,6.0,5.0,263173.0
1,온수역,하차,1767,2892,3310,27387,51887,114875,7679.0,21457.0,10450.0,0.0,5.0,6.0,241715.0
1,올림픽공원역,승차,1369,4156,1411,32990,31274,23496,11717.0,21429.0,3949.0,2.0,33.0,11.0,131837.0
1,올림픽공원역,하차,2072,2663,1647,17564,27639,29615,9991.0,17436.0,5879.0,1.0,36.0,8.0,114551.0
1,왕십리역,승차,2242,8855,5703,139871,164992,177757,18545.0,44149.0,14817.0,24.0,131.0,125.0,577211.0
1,왕십리역,하차,3175,10058,5381,102190,167601,197750,20030.0,42410.0,9829.0,22.0,150.0,126.0,558722.0
1,용답역,승차,584,1213,275,32247,21629,8592,6851.0,8409.0,1599.0,9.0,17.0,4.0,81429.0
1,용답역,하차,161,912,873,6794,18134,36850,3081.0,10385.0,3408.0,0.0,32.0,13.0,80643.0
1,용두역,승차,243,634,210,21272,16100,9869,5552.0,15809.0,2712.0,0.0,29.0,53.0,72483.0
1,용두역,하차,76,448,444,9966,14722,22777,6148.0,16072.0,2857.0,6.0,42.0,34.0,73592.0
1,용마산역,승차,1376,2628,778,77104,34376,16624,16220.0,15842.0,2675.0,2.0,21.0,4.0,167650.0
1,용마산역,하차,450,2263,2068,17527,34411,69766,7727.0,20846.0,9293.0,4.0,20.0,12.0,164387.0
1,우장산역,승차,6259,16242,6430,160082,88301,41065,35017.0,53137.0,8655.0,2.0,3.0,0.0,415193.0
1,우장산역,하차,3441,12602,11670,38205,86275,161562,19641.0,60515.0,20508.0,3.0,2.0,2.0,414426.0
1,월곡역,승차,2464,4476,1294,121006,77599,54947,26591.0,35743.0,7153.0,3.0,10.0,4.0,331290.0
1,월곡역,하차,672,3777,3691,51861,69427,127485,14138.0,41150.0,13962.0,0.0,5.0,13.0,326181.0
1,월드컵경기장역,승차,491,2776,1366,22348,27523,20615,7945.0,31887.0,5135.0,3.0,64.0,19.0,120172.0
1,월드컵경기장역,하차,724,2930,981,18959,29164,27040,10310.0,28282.0,4045.0,10.0,70.0,5.0,122520.0
1,을지로3가역,승차,1587,8751,4833,66060,328522,519909,12561.0,82266.0,32201.0,1681.0,3534.0,1461.0,1063366.0
1,을지로3가역,하차,2335,7894,3462,533023,236242,149502,55299.0,60869.0,6447.0,342.0,2958.0,3130.0,1061503.0
1,을지로4가역,승차,888,3802,1797,42863,195563,200497,11359.0,83517.0,28874.0,957.0,2259.0,850.0,573226.0
1,을지로4가역,하차,910,3965,1870,246820,132591,66535,53855.0,63496.0,4434.0,411.0,2203.0,1918.0,579008.0
1,을지로입구역,승차,1680,12460,7554,71904,456846,717960,8305.0,70728.0,27239.0,2075.0,7433.0,4721.0,1388905.0
1,을지로입구역,하차,2761,11538,6027,764305,355793,170543,36849.0,56949.0,5677.0,811.0,7277.0,5431.0,1423961.0
1,응암역,승차,2761,6738,2439,223077,102320,51000,50242.0,59568.0,10716.0,6.0,12.0,4.0,508883.0
1,응암역,하차,937,5843,5667,38199,105290,230590,19917.0,71783.0,29461.0,1.0,11.0,7.0,507706.0
1,이대역,승차,1495,5545,3922,107276,148760,98458,12915.0,29191.0,6788.0,98.0,718.0,190.0,415356.0
1,이대역,하차,1348,6537,3759,92802,138598,155130,16752.0,26649.0,7967.0,111.0,748.0,279.0,450680.0
1,이수역,승차,1127,5383,3570,111605,126092,146060,21214.0,48014.0,13863.0,4.0,30.0,9.0,476971.0
1,이수역,하차,1536,5605,2947,96345,130092,145462,20632.0,45691.0,12009.0,5.0,33.0,10.0,460367.0
1,이촌역,승차,1409,16739,2384,43711,95066,49801,11710.0,31131.0,5871.0,11.0,748.0,205.0,258786.0
1,이촌역,하차,6427,11804,2742,64587,85198,57149,16370.0,27810.0,7305.0,148.0,666.0,47.0,280253.0
1,이태원역,승차,663,2977,3018,49060,102653,144516,8535.0,17098.0,5822.0,412.0,1788.0,1630.0,338172.0
1,이태원역,하차,469,3829,2314,79210,119415,111964,11185.0,15317.0,5286.0,236.0,2019.0,1997.0,353241.0
1,일원역,승차,3671,9074,1775,71966,117047,41289,20888.0,44082.0,6195.0,0.0,39.0,14.0,316040.0
1,일원역,하차,1461,5838,6777,86501,69011,67445,22984.0,36971.0,10801.0,14.0,15.0,7.0,307825.0
1,자양역,승차,1736,8309,3379,82959,63447,33341,18023.0,20735.0,4691.0,7.0,274.0,44.0,236945.0
1,자양역,하차,1993,7803,3162,30128,67992,79957,9658.0,23764.0,9482.0,13.0,179.0,36.0,234167.0
1,잠실나루역,승차,3773,7410,1408,126574,140510,64907,26565.0,55580.0,9025.0,6.0,38.0,23.0,435819.0
1,잠실나루역,하차,1163,5865,5699,103348,100340,117335,27836.0,49458.0,14298.0,34.0,71.0,18.0,425465.0
1,잠실새내역,승차,6091,15144,8314,210432,173966,154424,33753.0,63773.0,16470.0,23.0,120.0,54.0,682564.0
1,잠실새내역,하차,2832,16282,11393,84800,200335,251244,25442.0,67333.0,20343.0,24.0,138.0,59.0,680225.0
1,잠실역,승차,9815,61321,73530,548080,830017,970972,58323.0,183190.0,52748.0,195.0,3990.0,3809.0,2795990.0
1,잠실역,하차,47336,65443,33650,691083,932881,766870,70114.0,175013.0,38893.0,1283.0,5178.0,969.0,2828713.0
1,잠원역,승차,2443,4227,952,43012,40402,19008,10043.0,18172.0,3420.0,8.0,54.0,33.0,141774.0
1,잠원역,하차,555,3167,4137,23580,31829,42090,9403.0,15668.0,5194.0,14.0,56.0,12.0,135705.0
1,장승배기역,승차,1546,3240,1161,97328,60318,35296,24811.0,37037.0,7277.0,1.0,13.0,3.0,268031.0
1,장승배기역,하차,585,2844,2306,37634,54545,94211,16413.0,41001.0,12514.0,0.0,6.0,13.0,262072.0
1,장암역,승차,498,566,84,41950,12096,4566,2917.0,6210.0,1392.0,0.0,1.0,2.0,70282.0
1,장암역,하차,52,322,326,4825,6778,10709,1950.0,4922.0,605.0,0.0,1.0,0.0,30490.0
1,장지역,승차,2507,7951,3486,151588,131920,110409,27295.0,45636.0,11957.0,40.0,15.0,15.0,492819.0
1,장지역,하차,1257,6791,4433,115488,111045,136244,20157.0,45446.0,15256.0,2.0,56.0,21.0,456196.0
1,장한평역,승차,2429,4808,1476,193127,136066,115131,29233.0,50867.0,19731.0,148.0,202.0,234.0,553452.0
1,장한평역,하차,653,4328,3761,127834,117072,195918,31936.0,52995.0,17168.0,14.0,97.0,420.0,552196.0
1,제기동역,승차,874,2277,531,75066,94740,57190,35729.0,216658.0,30232.0,13.0,140.0,21.0,513471.0
1,제기동역,하차,442,1828,1354,69077,76247,72801,66496.0,223011.0,13525.0,37.0,111.0,21.0,524950.0
1,종각역,승차,757,10490,8848,39214,355340,596140,12851.0,100593.0,34611.0,337.0,1125.0,583.0,1160889.0
1,종각역,하차,3387,11876,2579,613776,254522,99472,54326.0,76068.0,8253.0,180.0,976.0,541.0,1125956.0
1,종로3가역,승차,1332,12043,7026,57190,414210,554589,32366.0,310460.0,110650.0,954.0,2677.0,1103.0,1504600.0
1,종로3가역,하차,3557,13545,3347,399100,437189,185488,114503.0,304942.0,20791.0,375.0,2519.0,1661.0,1487017.0
1,종로5가역,승차,514,5668,2663,30550,220278,199190,19858.0,180137.0,42982.0,480.0,3659.0,1296.0,707275.0
1,종로5가역,하차,1137,5745,1294,209324,176050,59101,70552.0,153973.0,10301.0,544.0,2596.0,781.0,691398.0
1,종합운동장역,승차,1517,5082,4112,62364,63139,56287,13051.0,25695.0,6019.0,6.0,114.0,114.0,237500.0
1,종합운동장역,하차,2195,5823,3728,48851,73003,75977,16692.0,22675.0,6916.0,29.0,167.0,41.0,256097.0
1,중계역,승차,3285,7463,2557,179411,87144,40767,37659.0,48279.0,7507.0,7.0,18.0,0.0,414097.0
1,중계역,하차,2027,5682,4658,41975,74640,161457,23677.0,45967.0,20563.0,9.0,5.0,1.0,380661.0
1,중곡역,승차,1923,6499,1202,114402,73988,50820,25140.0,32437.0,8260.0,2.0,19.0,1.0,314693.0
1,중곡역,하차,1405,2974,2652,57542,61159,108238,15896.0,36700.0,14086.0,1.0,6.0,7.0,300666.0
1,중화역,승차,1939,4373,1671,122186,68958,41005,26124.0,31795.0,7880.0,1.0,2.0,1.0,305935.0
1,중화역,하차,750,3474,3642,39354,64175,120660,14206.0,37024.0,14653.0,2.0,2.0,2.0,297944.0
1,증산역,승차,1869,3942,1260,119974,57953,27586,32699.0,34711.0,5703.0,6.0,8.0,8.0,285719.0
1,증산역,하차,441,3281,3466,21381,57541,125709,11779.0,43549.0,18361.0,2.0,7.0,8.0,285525.0
1,지축역,승차,2182,6095,2046,84818,49210,24712,13348.0,17343.0,3455.0,1.0,2.0,1.0,203213.0
1,지축역,하차,844,4769,5045,25705,44698,85966,7165.0,18316.0,7881.0,1.0,4.0,0.0,200394.0
1,창동역,승차,4971,13011,6043,244796,171505,107847,64982.0,128715.0,30479.0,10.0,24.0,2.0,772385.0
1,창동역,하차,2060,11975,9764,93003,182936,278959,51150.0,140604.0,39202.0,0.0,18.0,13.0,809684.0
1,창신역,승차,1153,2244,289,43467,20934,9945,9421.0,8315.0,1845.0,3.0,9.0,4.0,97629.0
1,창신역,하차,1500,1019,1011,11192,16266,31132,4181.0,9583.0,4585.0,3.0,6.0,5.0,80483.0
1,천왕역,승차,3964,7289,1458,158433,64288,29634,29196.0,26954.0,4023.0,0.0,5.0,0.0,325244.0
1,천왕역,하차,1157,5500,5510,32306,67543,137258,10214.0,35820.0,14335.0,1.0,3.0,2.0,309649.0
1,천호역,승차,3133,13340,9557,257937,271011,240171,54929.0,142893.0,38847.0,20.0,56.0,33.0,1031927.0
1,천호역,하차,2745,16047,9299,194118,278647,347340,53187.0,149943.0,32351.0,15.0,60.0,29.0,1083781.0
1,철산역,승차,3886,10466,4948,250263,142443,101045,36655.0,59438.0,12545.0,8.0,26.0,2.0,621725.0
1,철산역,하차,1618,10137,8608,85096,149234,266243,26796.0,60115.0,21043.0,11.0,39.0,7.0,628947.0
1,청구역,승차,994,3124,1251,51068,54911,65641,14491.0,22690.0,7210.0,43.0,119.0,55.0,221597.0
