month,역명,승하차구분,미성년_아침_유동인구,미성년_점심_유동인구,미성년_저녁_유동인구,성인_아침_유동인구,성인_점심_유동인구,성인_저녁_유동인구,노인_아침_유동인구,노인_점심_유동인구,노인_저녁_유동인구,외국인_아침_유동인구,외국인_점심_유동인구,외국인_저녁_유동인구,총유동인구,평균면적당 임대료_공유오피스,평균면적당 임대료_기타,평균면적당 임대료_무인프린트,평균면적당 임대료_밀키트,평균면적당 임대료_사무실,평균면적당 임대료_식음료,평균면적당 임대료_의약업,평균면적당 임대료_패션잡화,평균면적당 임대료_편의점,평균면적당 임대료_플라워,평균면적당 임대료_화상면접,평균면적당 임대료_화장품,공실수,점포수_공유오피스,점포수_기타,점포수_무인프린트,점포수_밀키트,점포수_사무실,점포수_식음료,점포수_의약업,점포수_패션잡화,점포수_편의점,점포수_플라워,점포수_화상면접,점포수_화장품
8,동대문역,승차,2101,14673,5800,91124,304791,193269,43724.0,164382.0,41195.0,1025.0,4562.0,3705.0,870351.0,0.0,0.0,0.0,0.0,0.0,168899.2105263158,0.0,159770.5026106218,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0
8,동대문역,하차,3680,16261,3455,203130,257077,137881,86426.0,136136.0,21527.0,992.0,5974.0,5148.0,877687.0,0.0,0.0,0.0,0.0,0.0,168899.2105263158,0.0,159770.5026106218,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0
8,동대입구역,승차,753,2865,1679,25966,89162,103305,5979.0,20133.0,8498.0,329.0,813.0,243.0,259725.0,0.0,18551.31264916468,0.0,0.0,9314.604503885235,49017.08121066827,0.0,0.0,70481.220657277,0.0,0.0,0.0,3,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8,동대입구역,하차,1054,3466,1566,111410,82904,45853,14909.0,17107.0,3804.0,144.0,795.0,590.0,283602.0,0.0,18551.31264916468,0.0,0.0,9314.604503885235,49017.08121066827,0.0,0.0,70481.220657277,0.0,0.0,0.0,3,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8,동묘앞역,승차,1790,11199,2875,79979,145819,75836,30090.0,147809.0,24720.0,679.0,1164.0,419.0,522379.0,0.0,0.0,0.0,0.0,0.0,200564.97175141243,0.0,0.0,107574.83333333331,0.0,0.0,29486.558139534885,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8,동묘앞역,하차,3912,10513,2666,78271,127763,101124,53989.0,131760.0,14752.0,94.0,922.0,964.0,526730.0,0.0,0.0,0.0,0.0,0.0,200564.97175141243,0.0,0.0,107574.83333333331,0.0,0.0,29486.558139534885,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8,디지털미디어시티역,승차,3813,4885,2102,140744,99167,91684,25194.0,24975.0,7091.0,22.0,29.0,15.0,399721.0,0.0,27272.727272727272,0.0,0.0,0.0,0.0,28716.950527169505,51192.08306294614,138627.36363636365,0.0,0.0,51034.42424242424,2,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0
8,디지털미디어시티역,하차,968,5797,6587,136858,82124,138918,15641.0,27037.0,14898.0,24.0,35.0,73.0,428960.0,0.0,27272.727272727272,0.0,0.0,0.0,0.0,28716.950527169505,51192.08306294614,138627.36363636365,0.0,0.0,51034.42424242424,2,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0
8,마포구청역,승차,3076,4644,2759,133462,102213,82499,33563.0,37757.0,9654.0,31.0,118.0,68.0,409844.0,0.0,17209.090909090908,0.0,0.0,6961.643835616438,0.0,0.0,34582.5,166352.84615384616,0.0,0.0,35157.03921568627,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
8,마포구청역,하차,1108,5096,3649,70143,86372,128564,19529.0,39203.0,16271.0,14.0,85.0,95.0,370129.0,0.0,17209.090909090908,0.0,0.0,6961.643835616438,0.0,0.0,34582.5,166352.84615384616,0.0,0.0,35157.03921568627,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
8,면목역,승차,3496,4075,1266,176294,81803,43227,39998.0,46318.0,12142.0,19.0,27.0,12.0,408677.0,0.0,0.0,45554.16666666666,70317.1875,0.0,140625.0,43883.018867924526,57577.10809910011,292935.97560975613,0.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0
8,면목역,하차,467,3760,4182,37290,83451,155120,24027.0,55061.0,21375.0,2.0,23.0,22.0,384780.0,0.0,0.0,45554.16666666666,70317.1875,0.0,140625.0,43883.018867924526,57577.10809910011,292935.97560975613,0.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0
8,미아사거리역,승차,7345,17861,5434,254865,175862,110035,67315.0,93481.0,23844.0,16.0,40.0,23.0,756121.0,0.0,82841.40102321921,0.0,0.0,0.0,333033.8363636364,53054.66237942122,164562.8166700883,0.0,0.0,0.0,0.0,3,0.0,2.0,0.0,0.0,0.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0
8,미아사거리역,하차,4283,13149,11596,82029,176583,268330,36009.0,109023.0,40547.0,14.0,38.0,32.0,741633.0,0.0,82841.40102321921,0.0,0.0,0.0,333033.8363636364,53054.66237942122,164562.8166700883,0.0,0.0,0.0,0.0,3,0.0,2.0,0.0,0.0,0.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0
8,미아역,승차,3536,10203,4635,134586,98284,58775,44723.0,56971.0,13672.0,42.0,31.0,21.0,425479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78502.37341772151,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,미아역,하차,6009,5681,4671,57858,86756,130980,28922.0,63160.0,24492.0,11.0,41.0,46.0,408627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78502.37341772151,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,봉화산역,승차,2597,3215,936,111977,50405,22850,21616.0,25784.0,4595.0,2.0,3.0,1.0,243981.0,0.0,41851.851851851854,0.0,0.0,0.0,0.0,0.0,0.0,106465.82978723403,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,봉화산역,하차,408,3402,3092,24321,49823,96608,10936.0,28453.0,11872.0,3.0,10.0,1.0,228929.0,0.0,41851.851851851854,0.0,0.0,0.0,0.0,0.0,0.0,106465.82978723403,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,불광역,승차,2805,6592,2978,194817,136063,84221,53930.0,106814.0,27158.0,34.0,82.0,44.0,615538.0,0.0,20399.756246191348,38491.14703618168,0.0,0.0,49862.75838698746,0.0,48620.68965517241,29943.5,0.0,0.0,60390.53694843169,3,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0
8,불광역,하차,1635,6324,5429,83884,138590,210448,43185.0,119155.0,33693.0,20.0,40.0,71.0,642474.0,0.0,20399.756246191348,38491.14703618168,0.0,0.0,49862.75838698746,0.0,48620.68965517241,29943.5,0.0,0.0,60390.53694843169,3,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0
8,사가정역,승차,3318,5161,1762,174567,98763,61415,42251.0,47534.0,13450.0,2.0,5.0,1.0,448229.0,0.0,48386.477141759504,0.0,0.0,11191.78082191781,97742.18279569891,0.0,44088.50574712643,347843.83731760323,48377.455166524334,0.0,0.0,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0
8,사가정역,하차,741,4777,4854,52758,107017,179440,23457.0,57759.0,23561.0,2.0,10.0,3.0,454379.0,0.0,48386.477141759504,0.0,0.0,11191.78082191781,97742.18279569891,0.0,44088.50574712643,347843.83731760323,48377.455166524334,0.0,0.0,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0
8,사당역,승차,10029,22938,12526,545023,494356,529250,75533.0,149458.0,54939.0,101.0,384.0,246.0,1894783.0,0.0,74261.82309531234,0.0,0.0,0.0,252035.3818775026,251631.8785578748,134117.69462947542,0.0,286520.8186309104,0.0,450935.0485100485,7,0.0,3.0,0.0,0.0,0.0,9.0,2.0,14.0,0.0,2.0,0.0,1.0
8,사당역,하차,3956,20256,22079,288211,544638,755349,69195.0,158632.0,47105.0,72.0,392.0,321.0,1910206.0,0.0,74261.82309531234,0.0,0.0,0.0,252035.3818775026,251631.8785578748,134117.69462947542,0.0,286520.8186309104,0.0,450935.0485100485,7,0.0,3.0,0.0,0.0,0.0,9.0,2.0,14.0,0.0,2.0,0.0,1.0
8,삼각지역,승차,1200,5563,1905,64326,134982,153812,8184.0,23667.0,10738.0,141.0,1413.0,423.0,406354.0,0.0,0.0,0.0,0.0,7288.923315259489,34782.608695652176,0.0,0.0,155262.67295597485,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8,삼각지역,하차,1704,5057,1994,116851,131111,110390,12823.0,20713.0,5773.0,298.0,1194.0,343.0,408251.0,0.0,0.0,0.0,0.0,7288.923315259489,34782.608695652176,0.0,0.0,155262.67295597485,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8,상계역,승차,5366,14045,8229,219215,109943,58893,52622.0,55960.0,13755.0,8.0,16.0,2.0,538054.0,0.0,73926.1975308642,0.0,0.0,0.0,0.0,0.0,63468.3498873216,0.0,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
8,상계역,하차,6537,11614,8087,43250,107231,202505,25043.0,62325.0,31416.0,3.0,11.0,10.0,498032.0,0.0,73926.1975308642,0.0,0.0,0.0,0.0,0.0,63468.3498873216,0.0,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
8,상봉역,승차,2730,5799,2971,188425,126283,92100,24059.0,35203.0,14496.0,28.0,65.0,38.0,492197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58973.93126571668,303167.5461741425,41290.55405405405,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0
8,상봉역,하차,1010,5538,5104,64927,124320,205090,19613.0,37358.0,13670.0,22.0,59.0,42.0,476753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58973.93126571668,303167.5461741425,41290.55405405405,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0
8,상수역,승차,1331,5628,6495,45384,84994,126099,7328.0,10307.0,2872.0,126.0,637.0,711.0,291912.0,0.0,64473.68421052631,0.0,31722.310344827587,0.0,0.0,0.0,0.0,216258.7142857143,70731.70731707317,0.0,78757.57575757576,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
8,상수역,하차,1619,9623,3565,62235,127595,105354,6044.0,10561.0,3932.0,83.0,614.0,455.0,331680.0,0.0,64473.68421052631,0.0,31722.310344827587,0.0,0.0,0.0,0.0,216258.7142857143,70731.70731707317,0.0,78757.57575757576,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
8,새절역,승차,2404,5905,1825,151733,68029,31977,41537.0,39396.0,8704.0,5.0,24.0,13.0,351552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131539.00961881012,258401.44,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
8,새절역,하차,1355,4094,4240,26180,64989,135769,17715.0,48901.0,23205.0,6.0,17.0,26.0,326497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131539.00961881012,258401.44,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
8,서초역,승차,2285,11099,2696,87020,218222,200388,17497.0,50210.0,12261.0,53.0,145.0,94.0,601970.0,0.0,0.0,0.0,0.0,0.0,140111.1764705882,134989.54703832752,110775.76009995834,310182.3860087445,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0
8,서초역,하차,3890,5231,3826,278285,130803,77564,37033.0,35286.0,6726.0,28.0,152.0,185.0,579009.0,0.0,0.0,0.0,0.0,0.0,140111.1764705882,134989.54703832752,110775.76009995834,310182.3860087445,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0
8,석계역,승차,3139,5890,1800,139476,73770,39535,35843.0,35788.0,8861.0,12.0,21.0,9.0,344144.0,0.0,61425.257575757576,0.0,0.0,0.0,256638.5214007782,0.0,23750.0,202950.4827586207,0.0,0.0,0.0,5,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
8,석계역,하차,1672,4643,4640,29394,77439,148922,16571.0,44656.0,19683.0,1.0,10.0,14.0,347645.0,0.0,61425.257575757576,0.0,0.0,0.0,256638.5214007782,0.0,23750.0,202950.4827586207,0.0,0.0,0.0,5,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
8,선릉역,승차,2538,12803,18375,115706,525193,645107,25542.0,149233.0,58595.0,282.0,806.0,472.0,1554652.0,0.0,0.0,0.0,0.0,0.0,311791.9724770642,213891.1704312115,275233.1821454284,0.0,351047.04918032786,0.0,312708.7825400999,1,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,1.0,0.0,1.0
8,선릉역,하차,7041,16783,6923,676279,295981,158629,86582.0,105359.0,13947.0,114.0,585.0,691.0,1368914.0,0.0,0.0,0.0,0.0,0.0,311791.9724770642,213891.1704312115,275233.1821454284,0.0,351047.04918032786,0.0,312708.7825400999,1,0.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,1.0,0.0,1.0
8,성수역,승차,1868,16741,13869,81081,407148,592314,24264.0,51600.0,17947.0,172.0,4569.0,2776.0,1214349.0,0.0,51892.5518925519,0.0,0.0,0.0,170129.25170068027,0.0,93000.0,0.0,203931.20393120396,0.0,141285.98591549296,1,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0
8,성수역,하차,3758,26080,5825,545953,470635,176148,42569.0,39633.0,12150.0,1354.0,6607.0,954.0,1331666.0,0.0,51892.5518925519,0.0,0.0,0.0,170129.25170068027,0.0,93000.0,0.0,203931.20393120396,0.0,141285.98591549296,1,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0
8,송정역,승차,1511,2374,852,56649,42972,27168,18642.0,24412.0,7042.0,100.0,86.0,9.0,181817.0,0.0,0.0,0.0,0.0,0.0,110386.83127572016,0.0,57265.97343351671,55227.75548737314,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0
8,송정역,하차,542,1916,2250,23673,36301,58183,12581.0,25931.0,9579.0,6.0,67.0,114.0,171143.0,0.0,0.0,0.0,0.0,0.0,110386.83127572016,0.0,57265.97343351671,55227.75548737314,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0
8,수락산역,승차,2833,6315,1768,127385,80747,40107,37481.0,56178.0,13275.0,2.0,10.0,2.0,366103.0,0.0,30477.58620689655,0.0,0.0,3455.61880666245,0.0,0.0,29567.98866855524,233866.1562829989,0.0,0.0,0.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8,수락산역,하차,1212,4848,4346,40717,74499,129211,28922.0,57445.0,21498.0,0.0,5.0,2.0,362705.0,0.0,30477.58620689655,0.0,0.0,3455.61880666245,0.0,0.0,29567.98866855524,233866.1562829989,0.0,0.0,0.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8,숙대입구역,승차,1415,7690,3305,71368,130252,130440,17549.0,28162.0,9241.0,280.0,727.0,461.0,400890.0,0.0,0.0,0.0,0.0,0.0,91902.83400809715,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,숙대입구역,하차,3780,4624,2723,105680,113540,108397,15291.0,26152.0,9422.0,113.0,526.0,826.0,391074.0,0.0,0.0,0.0,0.0,0.0,91902.83400809715,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,숭실대입구역,승차,2650,5144,1681,118921,93134,54068,31307.0,27867.0,4944.0,6.0,52.0,18.0,339792.0,0.0,38525.05714285714,0.0,0.0,0.0,161311.080835604,0.0,57468.2972972973,250331.89106642912,0.0,0.0,49900.33613445378,1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
8,숭실대입구역,하차,1349,4776,3928,44890,84476,132487,11967.0,36723.0,17277.0,5.0,28.0,41.0,337947.0,0.0,38525.05714285714,0.0,0.0,0.0,161311.080835604,0.0,57468.2972972973,250331.89106642912,0.0,0.0,49900.33613445378,1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
8,신금호역,승차,1936,5005,1011,64918,41357,24844,15989.0,17752.0,4771.0,18.0,46.0,9.0,177656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81208.48237097598,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,신금호역,하차,2350,3469,2789,25291,42974,66907,9897.0,23705.0,10006.0,2.0,19.0,41.0,187450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81208.48237097598,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,신당역,승차,2539,11719,5399,152796,178931,180419,29471.0,73122.0,24102.0,176.0,694.0,455.0,659823.0,0.0,91237.25055432372,25050.92307692308,0.0,0.0,74224.02159244264,0.0,49542.46575342466,136409.35,66166.66666666667,0.0,0.0,2,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
8,신당역,하차,6110,8918,5072,131033,184451,218998,43116.0,67347.0,17544.0,63.0,641.0,806.0,684099.0,0.0,91237.25055432372,25050.92307692308,0.0,0.0,74224.02159244264,0.0,49542.46575342466,136409.35,66166.66666666667,0.0,0.0,2,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
8,신대방삼거리역,승차,2191,5362,2829,173679,86815,50263,38776.0,48416.0,9488.0,6.0,14.0,6.0,417845.0,0.0,42100.0,42203.7037037037,42171.42857142857,0.0,0.0,0.0,58278.864389352224,252978.63662847155,0.0,0.0,41961.642857142855,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0
8,신대방삼거리역,하차,1626,4459,3499,38955,87340,165231,23551.0,55845.0,20570.0,1.0,4.0,9.0,401090.0,0.0,42100.0,42203.7037037037,42171.42857142857,0.0,0.0,0.0,58278.864389352224,252978.63662847155,0.0,0.0,41961.642857142855,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0
8,신대방역,승차,4027,6123,2755,333885,162708,80130,57446.0,55353.0,14614.0,40.0,66.0,28.0,717175.0,0.0,0.0,0.0,0.0,0.0,162493.97590361445,0.0,0.0,170924.46043165468,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8,신대방역,하차,685,5475,6562,55692,159424,330274,26980.0,68848.0,31507.0,2.0,48.0,80.0,685577.0,0.0,0.0,0.0,0.0,0.0,162493.97590361445,0.0,0.0,170924.46043165468,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8,신사역,승차,1380,8837,9204,56306,262537,364662,13760.0,39824.0,12670.0,395.0,2270.0,1831.0,773676.0,0.0,0.0,0.0,0.0,0.0,231222.00221374983,106894.51476793247,144121.02154066472,0.0,87557.60368663595,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0
8,신사역,하차,3829,12039,4532,327455,261513,137237,27843.0,28340.0,7203.0,428.0,2545.0,1235.0,814199.0,0.0,0.0,0.0,0.0,0.0,231222.00221374983,106894.51476793247,144121.02154066472,0.0,87557.60368663595,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0,1.0,0.0,0.0
8,신용산역,승차,1289,7264,4406,52537,197370,254958,10708.0,32769.0,11986.0,182.0,1033.0,733.0,575235.0,0.0,60463.57615894039,0.0,0.0,0.0,145323.74100719424,0.0,57641.80043383948,0.0,47657.57575757576,0.0,0.0,2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
8,신용산역,하차,2778,9311,3056,231392,202763,112961,18765.0,29770.0,7707.0,262.0,1142.0,705.0,620612.0,0.0,60463.57615894039,0.0,0.0,0.0,145323.74100719424,0.0,57641.80043383948,0.0,47657.57575757576,0.0,0.0,2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
8,신정역,승차,2940,5805,2274,184493,74099,34425,33841.0,25192.0,5577.0,8.0,30.0,4.0,368688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102375.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,신정역,하차,2428,4395,4122,28795,69976,137615,10840.0,34178.0,17897.0,0.0,8.0,28.0,310282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102375.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,신촌역,승차,2329,15526,11779,158797,382749,373550,25280.0,75171.0,19074.0,455.0,1785.0,1008.0,1067503.0,0.0,0.0,0.0,0.0,0.0,510486.18589743593,323014.28571428574,449734.693877551,353961.34624043223,0.0,0.0,534323.0909090909,3,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0
8,신촌역,하차,5850,16564,7159,236640,384779,318574,40731.0,62758.0,13919.0,264.0,1304.0,1340.0,1089882.0,0.0,0.0,0.0,0.0,0.0,510486.18589743593,323014.28571428574,449734.693877551,353961.34624043223,0.0,0.0,534323.0909090909,3,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0
8,신풍역,승차,1900,3931,1205,123128,67337,39154,31378.0,34475.0,8039.0,12.0,18.0,5.0,310582.0,0.0,26925.33333333333,0.0,0.0,0.0,0.0,0.0,67333.33333333333,253583.1809872029,0.0,0.0,0.0,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8,신풍역,하차,1140,2778,2508,42589,64812,102835,18461.0,37883.0,16078.0,2.0,14.0,12.0,289112.0,0.0,26925.33333333333,0.0,0.0,0.0,0.0,0.0,67333.33333333333,253583.1809872029,0.0,0.0,0.0,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8,안암역,승차,895,4722,2343,40620,123668,92991,9596.0,23090.0,4522.0,37.0,112.0,59.0,302655.0,0.0,48022.22222222222,0.0,0.0,0.0,108823.5294117647,0.0,0.0,253965.3554502369,0.0,0.0,58972.96901683337,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8,안암역,하차,2001,3912,1906,90420,89384,75831,17045.0,16050.0,3175.0,36.0,81.0,68.0,299909.0,0.0,48022.22222222222,0.0,0.0,0.0,108823.5294117647,0.0,0.0,253965.3554502369,0.0,0.0,58972.96901683337,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
8,암사역,승차,3773,5849,1781,221751,99557,51046,49326.0,54027.0,11943.0,3.0,32.0,3.0,499091.0,0.0,60708.843373493975,0.0,0.0,0.0,0.0,0.0,78553.16039459262,286126.8857142857,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8,암사역,하차,594,5203,5280,40224,102461,186888,22460.0,65417.0,26060.0,2.0,3.0,22.0,454614.0,0.0,60708.843373493975,0.0,0.0,0.0,0.0,0.0,78553.16039459262,286126.8857142857,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8,압구정역,승차,1528,15804,13709,62915,289383,350466,26849.0,75209.0,25448.0,180.0,1738.0,1152.0,864381.0,0.0,0.0,0.0,0.0,0.0,132822.34986945172,0.0,0.0,0.0,140247.47583243824,0.0,302848.77946127945,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
8,압구정역,하차,7540,19186,5308,371845,272622,116916,52054.0,59637.0,14238.0,440.0,2530.0,863.0,923179.0,0.0,0.0,0.0,0.0,0.0,132822.34986945172,0.0,0.0,0.0,140247.47583243824,0.0,302848.77946127945,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
8,양재역,승차,3719,10689,5859,123292,312279,394020,29667.0,76751.0,30359.0,175.0,383.0,170.0,987363.0,0.0,102750.0,0.0,0.0,0.0,243322.85,0.0,164221.31681877444,176293.94444444444,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0
8,양재역,하차,5090,10555,7123,478692,228105,192799,51270.0,68135.0,18310.0,53.0,255.0,331.0,1060718.0,0.0,102750.0,0.0,0.0,0.0,243322.85,0.0,164221.31681877444,176293.94444444444,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0
8,어린이대공원역,승차,1382,6172,3463,88381,130801,109991,12574.0,22333.0,6328.0,65.0,301.0,106.0,381897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354848.8764044944,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,어린이대공원역,하차,2219,6757,2398,104375,111542,104634,14237.0,19718.0,6690.0,55.0,225.0,137.0,372987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354848.8764044944,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
