month,역명,영업업종,월임대료,점포수,평균 면적
8,삼각지역,공실,0.0,1,40.0
8,삼각지역,사무실,1882000.0,1,258.2
8,삼각지역,식음료,1600000.0,1,46.0
8,삼각지역,편의점,4937353.0,1,31.8
8,상계역,공실,0.0,1,25.99
8,상계역,기타,4491016.5,2,60.75
8,상계역,패션잡화,2172612.285714286,7,34.23142857142857
8,상도역,식음료,3015091.0,1,26.0
8,상도역,패션잡화,2266228.0,1,50.0
8,상도역,편의점,21907600.0,1,112.57
8,상도역,화장품,2814300.0,1,59.2
8,상봉역,공실,0.0,2,65.5
8,상봉역,패션잡화,3048755.6666666665,3,51.696666666666665
8,상봉역,편의점,13788060.0,1,45.48
8,상봉역,플라워,3055501.0,1,74.0
8,상수역,공실,0.0,1,33.0
8,상수역,기타,2450000.0,1,38.0
8,상수역,밀키트,919947.0,1,29.0
8,상수역,편의점,7569055.0,1,35.0
8,상수역,플라워,2900000.0,1,41.0
8,상수역,화장품,2599000.0,1,33.0
8,상왕십리역,편의점,5610000.0,1,37.0
8,상왕십리역,플라워,2516600.0,1,30.0
8,상왕십리역,화장품,2666031.0,1,30.6
8,상월곡역,편의점,3108802.0,1,38.4
8,상일동역,식음료,1201900.0,1,17.92
8,상일동역,편의점,3588000.0,1,31.46
8,새절역,공실,0.0,1,43.6
8,새절역,패션잡화,3692300.0,2,28.07
8,새절역,편의점,6460036.0,1,25.0
8,서대문역,기타,355066.6666666667,3,20.83333333333333
8,서대문역,무인프린트,412500.0,2,9.375
8,서대문역,식음료,3011000.0,1,11.88
8,서대문역,패션잡화,600000.0,1,25.79
8,서대문역,편의점,3826900.0,2,19.69
8,서대문역,플라워,874600.0,1,14.74
8,서울대입구역,식음료,6905270.5,2,21.630000000000003
8,서울대입구역,화장품,5906786.0,1,26.64
8,서울역,패션잡화,3225582.0,1,12.0
8,서초역,공실,0.0,1,21.82
8,서초역,식음료,2540682.6666666665,3,18.133333333333336
8,서초역,의약업,3874200.0,1,28.7
8,서초역,패션잡화,2659726.0,2,24.01
8,서초역,편의점,9932040.0,1,32.02
8,석계역,공실,0.0,5,33.9
8,석계역,기타,2027033.5,2,33.0
8,석계역,식음료,6595610.0,1,25.7
8,석계역,패션잡화,1710000.0,1,72.0
8,석계역,편의점,11771128.0,1,58.0
8,석촌역,기타,2500000.0,1,30.0
8,석촌역,편의점,7290691.0,1,38.0
8,선릉역,공실,0.0,1,20.21
8,선릉역,식음료,4893886.8,5,15.696000000000002
8,선릉역,의약업,4166600.0,1,19.48
8,선릉역,패션잡화,6371648.166666667,6,23.15
8,선릉역,플라워,6424161.0,1,18.3
8,선릉역,화장품,11892315.0,1,38.03
8,성수역,공실,0.0,1,23.5
8,성수역,기타,1700000.0,1,32.76
8,성수역,식음료,3751350.0,2,22.05
8,성수역,패션잡화,2511000.0,1,27.0
8,성수역,플라워,3320000.0,1,16.28
8,성수역,화장품,4012522.0,1,28.4
8,성신여대입구역,식음료,3181500.0,1,16.0
8,성신여대입구역,패션잡화,2270975.0,4,22.44
8,성신여대입구역,플라워,4686896.0,1,30.8
8,송정역,공실,0.0,1,70.51
8,송정역,식음료,2414160.0,1,21.87
8,송정역,패션잡화,1422677.6666666667,3,24.843333333333334
8,송정역,편의점,2340000.0,1,42.37
8,송파역,식음료,1510000.0,1,17.87
8,송파역,편의점,3999566.0,1,32.2
8,수락산역,공실,0.0,3,42.36
8,수락산역,기타,1767700.0,1,58.0
8,수락산역,사무실,163900.0,1,47.43
8,수락산역,패션잡화,1670000.0,1,56.48
8,수락산역,편의점,8858850.0,1,37.88
8,수서역,기타,3030800.0,1,28.28
8,수서역,식음료,6390663.5,2,33.22
8,수서역,의약업,2649500.0,1,21.0
8,수서역,패션잡화,5168156.75,4,21.3
8,수유역,식음료,9842289.5,2,17.21
8,수유역,패션잡화,3777883.3333333335,3,16.833333333333332
8,수유역,편의점,10844872.0,1,23.0
8,수유역,플라워,1658800.0,1,10.4
8,수진역,편의점,4036829.0,1,40.0
8,숙대입구역,공실,0.0,1,9.8
8,숙대입구역,식음료,2270000.0,1,24.7
8,숭실대입구역,공실,0.0,1,30.0
8,숭실대입구역,기타,1348377.0,2,35.0
8,숭실대입구역,식음료,3552070.0,1,22.02
8,숭실대입구역,패션잡화,2126327.0,1,37.0
8,숭실대입구역,편의점,9835540.0,1,39.29
8,숭실대입구역,화장품,1781442.0,1,35.7
8,시청역,기타,1858300.0,1,57.6
8,시청역,식음료,4145884.0,1,25.0
8,시청역,패션잡화,2528600.0,3,21.91
8,시청역,플라워,2470600.0,1,25.0
8,신금호역,공실,0.0,1,23.5
8,신금호역,편의점,3178500.0,1,39.14
8,신길역,식음료,7560000.0,1,20.0
8,신길역,패션잡화,7100000.0,1,10.0
8,신길역,플라워,3542000.0,1,40.0
8,신당역,공실,0.0,2,86.07
8,신당역,기타,2057400.0,2,22.55
8,신당역,무인프린트,651324.0,1,26.0
8,신당역,식음료,1100000.0,1,14.82
8,신당역,패션잡화,3616600.0,1,73.0
8,신당역,편의점,5456374.0,1,40.0
8,신당역,플라워,1985000.0,1,30.0
8,신대방삼거리역,공실,0.0,1,49.0
8,신대방삼거리역,기타,1768200.0,1,42.0
8,신대방삼거리역,무인프린트,1139500.0,1,27.0
8,신대방삼거리역,밀키트,1771200.0,1,42.0
8,신대방삼거리역,패션잡화,2550574.5,4,43.765
8,신대방삼거리역,편의점,13025870.0,1,51.49
8,신대방삼거리역,화장품,1762389.0,1,42.0
8,신대방역,공실,0.0,1,240.3
8,신대방역,식음료,4046100.0,1,24.9
8,신대방역,편의점,4751700.0,1,27.8
8,신도림역,식음료,10587365.4,5,39.818
8,신도림역,의약업,3310000.0,1,22.5
8,신도림역,패션잡화,4988166.0,1,27.4
8,신도림역,편의점,8613177.0,2,23.03
8,신도림역,플라워,5636112.0,2,42.7
8,신도림역,화장품,6022805.0,1,24.13
8,신림역,식음료,7759161.5,2,14.0
8,신림역,의약업,12100000.0,1,16.0
8,신림역,패션잡화,5115000.0,1,14.0
8,신림역,플라워,4550000.0,1,8.0
8,신사역,공실,0.0,2,27.5
8,신사역,식음료,4700165.25,4,20.3275
8,신사역,의약업,2533400.0,1,23.7
8,신사역,패션잡화,4025540.3333333335,6,27.93166666666667
8,신사역,플라워,1520000.0,1,17.36
8,신용산역,공실,0.0,2,21.2
8,신용산역,기타,1186900.0,2,19.630000000000003
8,신용산역,식음료,2525000.0,2,17.375
8,신용산역,패션잡화,1328643.5,2,23.05
8,신용산역,플라워,786350.0,2,16.5
8,신정네거리역,밀키트,1622575.0,1,42.45
8,신정역,공실,0.0,1,42.71
8,신정역,편의점,2457000.0,1,24.0
8,신촌역,공실,0.0,3,24.473333333333333
8,신촌역,식음료,7963584.5,2,15.6
8,신촌역,의약업,6783300.0,1,21.0
8,신촌역,패션잡화,4407400.0,1,9.8
8,신촌역,편의점,15722963.0,1,44.42
8,신촌역,화장품,17632662.0,1,33.0
8,신풍역,공실,0.0,5,41.4
8,신풍역,기타,807760.0,1,30.0
8,신풍역,패션잡화,2020000.0,1,30.0
8,신풍역,편의점,8322600.0,1,32.82
8,신흥역,편의점,4391715.0,1,40.0
8,쌍문역,편의점,2643669.0,1,20.2
8,아차산역,식음료,3078539.5,2,31.91
8,아차산역,패션잡화,3053705.0,3,33.06
8,아차산역,편의점,4660500.0,1,28.72
8,아현역,밀키트,1124425.0,1,25.0
8,아현역,식음료,460000.0,1,22.58
8,아현역,패션잡화,1951902.0,1,34.8
8,아현역,플라워,1028675.0,1,24.05
8,아현역,화장품,2353016.0,1,35.2
8,안국역,기타,528700.0,4,21.9725
8,안국역,무인프린트,668300.0,2,23.8
8,안국역,의약업,2066900.0,1,26.31
8,안국역,패션잡화,2516750.0,2,23.185
8,안국역,플라워,1037900.0,2,23.8
8,안암역,공실,0.0,2,31.0
8,안암역,기타,1296600.0,1,27.0
8,안암역,식음료,1850000.0,1,17.0
8,안암역,편의점,10717338.0,1,42.2
8,안암역,화장품,2417302.0,1,40.99
8,암사역,공실,0.0,1,24.0
8,암사역,기타,2519417.0,2,41.5
8,암사역,패션잡화,2150000.0,1,27.37
8,암사역,편의점,10014441.0,1,35.0
8,압구정역,공실,0.0,1,37.0
8,압구정역,식음료,2543548.0,2,19.15
8,압구정역,플라워,2611408.0,1,18.62
8,압구정역,화장품,7195687.0,1,23.76
8,애오개역,편의점,3159000.0,1,32.2
8,약수역,식음료,3260820.0,1,11.57
8,약수역,편의점,7685502.0,1,77.0
8,약수역,화장품,3780596.0,1,22.32
8,양재역,공실,0.0,1,51.92
8,양재역,기타,4110000.0,1,40.0
8,양재역,식음료,4866457.0,1,20.0
8,양재역,패션잡화,5668098.75,4,34.515
8,양재역,편의점,3173291.0,1,18.0
8,양천구청역,밀키트,965550.0,1,26.04
8,양천구청역,식음료,886500.0,1,18.84
8,어린이대공원역,공실,0.0,10,41.109
8,어린이대공원역,편의점,12632620.0,1,35.6
8,여의나루역,식음료,2021800.0,1,34.86
8,여의나루역,편의점,5869500.0,1,33.39
8,여의도역,공실,0.0,2,33.465
8,여의도역,기타,1070000.0,1,23.65
8,여의도역,식음료,2300000.0,1,22.04
8,여의도역,편의점,4582500.0,1,35.24
8,여의도역,플라워,2929289.0,1,23.65
8,역삼역,공실,0.0,2,37.41
8,역삼역,식음료,7952969.25,4,41.825
8,역삼역,의약업,7385207.333333333,3,139.4
8,역삼역,편의점,4879147.0,1,26.4
8,역촌역,공실,0.0,3,48.66666666666666
8,역촌역,편의점,2585123.0,1,31.5
8,연신내역,공실,0.0,1,26.6
8,연신내역,기타,965000.0,1,19.96
8,연신내역,식음료,2083450.0,2,15.98
8,연신내역,의약업,1875800.0,1,22.0
8,연신내역,패션잡화,3874772.5,2,34.099999999999994
8,연신내역,편의점,8734634.0,1,44.0
8,영등포구청역,공실,0.0,1,22.32
8,영등포구청역,공유오피스,5779441.0,1,313.4
8,영등포구청역,식음료,3860357.3333333335,6,23.991666666666664
8,영등포구청역,패션잡화,6206426.0,1,26.01
8,영등포구청역,편의점,2496000.0,1,34.33
8,영등포시장역,편의점,3100500.0,1,37.3
8,오금역,편의점,2691000.0,1,27.38
8,오목교역,공실,0.0,1,118.84
8,오목교역,기타,0.0,19,57.07210526315789
8,오목교역,식음료,0.0,13,32.02692307692308
8,오목교역,패션잡화,0.0,10,39.277
8,오목교역,편의점,5577000.0,1,43.51
8,오목교역,플라워,43055000.0,2,36.37
8,옥수역,기타,13500000.0,1,555.0
8,옥수역,패션잡화,3640000.0,1,11.6
8,옥수역,편의점,2095000.0,1,18.9
8,옥수역,화장품,4736736.0,1,41.64
8,온수역,공실,0.0,1,41.0
8,온수역,사무실,795000.0,1,35.0
8,온수역,식음료,2040000.0,1,13.5
8,온수역,패션잡화,3312900.0,1,23.1
8,온수역,편의점,6966960.0,1,29.81
8,올림픽공원역,편의점,2437500.0,1,37.2
8,왕십리역,공실,0.0,1,84.48
8,왕십리역,공유오피스,2556014.5,1,204.0
8,왕십리역,기타,4609084.5,2,37.245
8,왕십리역,사무실,567800.0,1,50.0
8,왕십리역,식음료,2549073.0,3,27.56
8,왕십리역,패션잡화,2537990.222222222,9,40.355555555555554
8,왕십리역,편의점,2808000.0,1,40.0
8,왕십리역,플라워,566257.0,1,10.3
8,왕십리역,화장품,3968787.964,1,50.84
8,용마산역,공실,0.0,4,48.75
8,용마산역,기타,0.0,1,55.0
8,용마산역,편의점,5070780.0,1,28.8
8,용마산역,화장품,1309883.0,1,55.0
8,우장산역,공실,0.0,1,23.76
8,우장산역,무인프린트,850000.0,1,14.8
8,우장산역,사무실,1685600.0,1,44.8
8,우장산역,패션잡화,1798993.5,2,19.86
8,우장산역,편의점,4777500.0,1,33.0
8,월곡역,공실,0.0,2,28.5
8,월곡역,식음료,718500.0,2,23.915
8,월곡역,편의점,8190105.0,1,35.0
8,월곡역,화장품,1315554.0,1,58.0
8,월드컵경기장역,편의점,2765893.0,1,43.0
8,을지로3가역,공실,0.0,2,15.845
8,을지로3가역,기타,754300.0,2,14.6
8,을지로3가역,식음료,1798750.0,4,20.025
8,을지로3가역,패션잡화,1935275.0,4,20.39
8,을지로3가역,플라워,1081700.0,2,25.8
8,을지로4가역,기타,852500.0,2,18.87
8,을지로4가역,사무실,427750.0,2,35.635000000000005
8,을지로4가역,식음료,1443536.0,3,28.566666666666663
8,을지로4가역,패션잡화,834440.0,5,23.19
8,을지로4가역,편의점,7488000.0,1,34.98
8,을지로입구역,공실,0.0,2,58.0
8,을지로입구역,기타,14910683.333333334,6,43.8
8,을지로입구역,식음료,9773014.75,4,37.82
8,을지로입구역,패션잡화,6217450.0,2,26.685
8,을지로입구역,편의점,11546500.0,2,17.4
8,을지로입구역,플라워,2269740.0,1,19.0
8,응암역,기타,2032373.0,1,30.0
8,응암역,식음료,5950405.0,2,42.32
8,응암역,패션잡화,1562000.0,1,15.0
8,응암역,편의점,12005352.0,1,38.8
8,응암역,화장품,2214894.0,1,31.0
8,이대역,공실,0.0,1,20.0
8,이대역,기타,2400000.0,1,33.0
8,이대역,식음료,3150000.0,1,27.66
8,이대역,패션잡화,2250000.0,2,14.005
8,이대역,플라워,3020000.0,1,21.13
8,이수역,공실,0.0,4,69.8375
8,이수역,기타,6422715.0,2,321.5
8,이수역,사무실,650000.0,1,48.0
8,이수역,식음료,4532176.0,1,27.22
8,이수역,패션잡화,4118989.25,4,45.32
8,이수역,편의점,14677520.0,1,54.05
8,이수역,플라워,2039400.0,1,22.5
8,이촌역,식음료,1386563.0,1,19.3
8,이촌역,플라워,1319000.0,1,22.0
8,이태원역,편의점,8483995.0,1,25.0
8,이태원역,화장품,3123307.0,1,34.0
8,일원역,기타,9016600.0,1,898.0
8,일원역,사무실,467500.0,1,51.7
8,일원역,의약업,3522150.0,2,56.24
8,일원역,편의점,8800000.0,1,46.0
8,잠실나루역,기타,4393050.0,2,68.55
8,잠실나루역,식음료,2810000.0,1,24.0
8,잠실나루역,의약업,9763550.0,2,65.02
8,잠실나루역,패션잡화,1230000.0,1,28.6
8,잠실나루역,편의점,6956940.0,1,48.1
8,잠실나루역,플라워,2100000.0,1,25.62
8,잠실새내역,의약업,2916600.0,1,19.44
8,잠실새내역,패션잡화,3410000.0,1,19.44
8,잠실새내역,편의점,4790715.0,1,24.65
8,잠실역,공실,0.0,2,35.0
8,잠실역,기타,20997314.777777776,9,128.8877777777778
8,잠실역,식음료,5604120.227272728,22,37.88227272727273
8,잠실역,의약업,4605923.5,2,27.1
8,잠실역,패션잡화,5453911.444444444,9,34.98555555555556
8,잠실역,편의점,9662133.333333334,3,34.833333333333336
8,잠실역,화장품,11022647.0,1,144.0
8,장승배기역,패션잡화,2710000.0,1,35.52
8,장승배기역,편의점,8185320.0,1,36.18
8,장지역,공실,0.0,1,251.23
8,장지역,식음료,4998300.0,1,38.82
8,장지역,편의점,8275943.0,1,35.2
8,장지역,플라워,2500000.0,1,12.85
8,장한평역,기타,2161133.0,1,31.98
8,장한평역,식음료,3054944.5,2,32.71
8,장한평역,패션잡화,2260000.0,1,31.9
8,장한평역,편의점,5206500.0,1,52.8
8,종각역,공실,0.0,6,29.985
8,종각역,식음료,5680000.0,1,12.0
8,종각역,의약업,7511100.0,1,29.62
8,종각역,패션잡화,2310000.0,1,23.14
8,종각역,편의점,6559320.0,1,29.3
8,종각역,플라워,2960800.0,2,14.82
8,종로3가역,공실,0.0,4,19.7
8,종로3가역,기타,4377766.666666667,3,22.3
8,종로3가역,식음료,3039609.0,2,14.3
8,종로3가역,의약업,9072439.0,2,134.95
8,종로3가역,패션잡화,12745550.0,2,43.5
8,종로3가역,편의점,6552000.0,1,29.48
8,종로3가역,플라워,2261006.0,1,18.05
8,종로5가역,기타,5310000.0,1,25.13
8,종로5가역,패션잡화,4110000.0,1,16.16
8,종합운동장역,기타,4851600.0,1,65.37
8,종합운동장역,식음료,4040806.6666666665,3,34.4
8,종합운동장역,편의점,4982350.0,2,51.45
8,중계역,기타,1222400.0,1,47.6
8,중계역,식음료,4560000.0,1,105.6
8,중계역,패션잡화,2260200.0,2,42.0
8,중계역,편의점,8936070.0,1,32.91
8,중계역,화장품,929961.0,1,41.0
8,중곡역,밀키트,1467835.0,1,46.0
8,중곡역,패션잡화,2500300.0,1,46.99
8,중곡역,편의점,5995990.0,1,35.16
8,중화역,공실,0.0,1,50.0
8,중화역,기타,1188000.0,1,28.43
8,중화역,무인프린트,855144.0,1,18.0
8,중화역,식음료,1770650.0,2,38.2
8,중화역,패션잡화,1982914.2857142857,7,53.4
8,중화역,편의점,7671950.0,1,29.7
8,증산역,공실,0.0,1,31.0
8,증산역,기타,1768200.0,1,37.0
8,증산역,패션잡화,2650000.0,1,48.0
8,증산역,편의점,5775771.0,1,28.0
8,증산역,화장품,1414221.0,1,29.0
8,창동역,패션잡화,5568000.0,2,34.75
8,창신역,편의점,1956310.0,1,28.0
8,천왕역,기타,1313400.0,1,900.39
8,천왕역,편의점,6160440.0,1,36.93
8,천호역,기타,3185944.0,1,23.92
8,천호역,사무실,1309027.0,1,38.7
8,천호역,식음료,8059910.8,5,77.3
8,천호역,의약업,7893765.0,1,66.6
8,천호역,패션잡화,9774528.857142856,14,75.80285714285715
8,천호역,편의점,2775855.0,1,23.42
8,천호역,화장품,9617631.25,4,71.32249999999999
8,철산역,기타,3398000.0,1,15.5
8,철산역,식음료,2824011.6666666665,3,38.16666666666666
8,철산역,패션잡화,2789572.5,2,29.5
8,철산역,편의점,12851410.0,1,36.61
8,철산역,플라워,3214320.0,1,35.0
8,청구역,식음료,3141348.0,2,24.0
8,청구역,패션잡화,2357147.0,1,47.89
8,청구역,편의점,4368000.0,1,46.33
8,청담역,공실,0.0,7,61.55857142857143
8,청담역,기타,1301600.0,1,35.2
8,청담역,식음료,3417040.0,1,65.36
8,청담역,패션잡화,3190100.0,2,107.555
8,청담역,편의점,16639480.0,1,52.34
8,청담역,플라워,1775339.0,1,35.0
8,청담역,화장품,2652655.5,2,49.0
8,총신대입구역,공실,0.0,4,21.16
8,총신대입구역,기타,1288833.3333333333,3,16.3
8,총신대입구역,무인프린트,916600.0,1,16.3
8,총신대입구역,사무실,186000.0,1,16.3
8,총신대입구역,식음료,3536749.25,4,19.4375
8,총신대입구역,패션잡화,1518100.0,4,21.75
8,총신대입구역,화장품,5451432.0,1,25.06
8,충무로역,공실,0.0,1,17.57
8,충무로역,사무실,1900000.0,1,147.5
8,충무로역,식음료,3576383.0,1,21.0
8,충무로역,편의점,3562850.0,2,19.065
8,충무로역,플라워,2018500.0,1,18.86
8,충무로역,화장품,6921841.0,1,31.54
8,충정로역,공실,0.0,1,36.85
8,충정로역,무인프린트,450000.0,1,29.01
8,충정로역,사무실,550000.0,1,42.0
8,충정로역,식음료,3512000.0,1,15.0
8,충정로역,패션잡화,427250.0,2,24.505000000000003
8,충정로역,편의점,3861000.0,1,45.0
8,충정로역,화장품,5693895.0,1,26.12
8,태릉입구역,공실,0.0,5,42.648
8,태릉입구역,기타,1483300.0,1,33.0
8,태릉입구역,무인프린트,718035.0,1,31.0
8,태릉입구역,식음료,1680000.0,1,40.0
8,태릉입구역,패션잡화,3710225.857142857,7,55.21428571428572
8,태릉입구역,편의점,9603880.0,1,37.14
8,태릉입구역,플라워,906588.0,1,39.0
8,태릉입구역,화장품,1020689.0,1,50.0
8,하계역,기타,2663300.0,2,34.285
8,하계역,무인프린트,906839.0,1,32.0
8,하계역,식음료,7260000.0,1,55.01
8,하계역,패션잡화,2835166.6666666665,3,53.66666666666666
8,하계역,편의점,14478750.0,1,40.8
8,하계역,화장품,898206.0,1,33.0
8,학동역,공실,0.0,2,20.5
8,학동역,기타,1982690.0,1,29.44
8,학동역,식음료,5366476.0,3,43.36333333333332
8,학동역,의약업,5567600.0,2,98.0
8,학동역,패션잡화,3141076.0,2,44.695
8,학동역,편의점,15504060.0,1,55.45
8,학동역,플라워,3000000.0,1,16.4
8,한강진역,공실,0.0,1,64.0
8,한강진역,식음료,2133300.0,1,62.0
8,한강진역,편의점,6033063.0,1,40.0
8,한강진역,화장품,1524228.0,1,64.0
8,한양대역,기타,4912200.0,1,90.1
8,한양대역,사무실,435600.0,1,46.8
8,한양대역,식음료,3370000.0,2,16.97
8,한양대역,편의점,3400000.0,1,18.0
8,합정역,공실,0.0,1,37.67
8,합정역,기타,4942407.5,2,42.21
8,합정역,무인프린트,1750000.0,1,13.16
8,합정역,식음료,7219720.666666667,6,20.66
8,합정역,의약업,4769300.0,4,49.6625
8,합정역,패션잡화,7269455.2855555555,9,39.864444444444445
8,합정역,편의점,12316207.5,2,41.525
8,합정역,플라워,5441083.333333333,3,37.09333333333333
8,합정역,화장품,4383867.8585,2,19.595
8,행당역,공실,0.0,1,39.0
8,행당역,패션잡화,2200000.0,1,46.78
8,행당역,편의점,4095000.0,1,41.46
8,행당역,플라워,1258300.0,1,30.84
8,혜화역,식음료,6410000.0,2,18.73
8,홍대입구역,식음료,7403194.0,2,25.055
8,홍대입구역,패션잡화,17603743.5,2,59.30499999999999
8,홍대입구역,편의점,9031258.0,1,31.0
8,홍대입구역,화장품,7428858.0,1,12.0
8,홍제역,공실,0.0,10,15.547999999999998
8,홍제역,기타,46465000.0,1,1351.0
8,홍제역,식음료,2420400.0,1,15.52
8,화곡역,식음료,8296201.0,1,67.04
8,화곡역,패션잡화,6984550.0,4,43.525
8,화곡역,편의점,9321000.0,1,30.0
8,화곡역,화장품,7500000.0,1,27.0
8,화랑대역,기타,785867.0,1,35.0
8,화랑대역,밀키트,1003697.0,1,34.6
8,화랑대역,식음료,4014800.0,1,28.0
8,화랑대역,패션잡화,1130000.0,1,32.0
8,화랑대역,편의점,5423103.0,1,30.0
8,화랑대역,화장품,3740000.0,1,80.0
8,회현역,공실,0.0,1,30.0
8,회현역,패션잡화,9326000.0,2,51.0
8,효창공원앞역,공실,0.0,3,42.333333333333336
8,효창공원앞역,패션잡화,1600000.0,1,33.0
8,효창공원앞역,편의점,6485543.0,1,43.0
8,효창공원앞역,화장품,984397.0,1,31.0
9,가락시장역,기타,1012000.0,1,19.84
9,가락시장역,식음료,1693000.0,2,22.805
9,가락시장역,패션잡화,4272800.0,1,52.16
9,가락시장역,편의점,5233461.0,1,33.0
9,가산디지털단지역,식음료,13751200.0,1,34.0
9,가산디지털단지역,편의점,16485040.0,1,35.8
9,가산디지털단지역,플라워,4196536.0,1,41.97
9,가산디지털단지역,화상면접,975346.0,1,69.0
9,강남구청역,기타,2083937.5,8,59.0
9,강남구청역,의약업,3955500.0,2,188.85
9,강남구청역,패션잡화,2392746.0,6,34.36666666666667
9,강남구청역,편의점,16140410.0,1,63.8
9,강남구청역,플라워,2288553.0,1,55.0
9,강남역,공실,0.0,2,16.8
9,강남역,식음료,29358258.0,1,60.97
9,강남역,의약업,14551200.0,1,26.6
9,강남역,패션잡화,10000800.0,1,26.55
9,강남역,화장품,22234458.0,1,35.5
9,강동구청역,공실,0.0,1,37.45
9,강동구청역,식음료,2500000.0,1,46.69
9,강동구청역,패션잡화,1833000.0,1,36.96
9,강동구청역,편의점,6354679.0,1,30.0
9,강동역,공실,0.0,5,73.46
9,강동역,식음료,2842500.0,1,15.0
9,강동역,패션잡화,2259000.0,2,19.72
9,강동역,편의점,6532500.0,1,57.26
9,강변역,편의점,14410000.0,1,41.0
9,강변역,화장품,8729997.0,1,36.5
9,강일역,공실,0.0,2,82.25999999999999
9,개롱역,편의점,3490500.0,1,40.0
9,개화산역,편의점,3022500.0,1,30.0
9,거여역,편의점,3159000.0,1,28.98
9,건대입구역,공실,0.0,1,58.21
9,건대입구역,기타,18989000.0,1,867.64
9,건대입구역,식음료,6750642.2,5,40.556
9,건대입구역,의약업,20875000.0,2,75.5
9,건대입구역,패션잡화,5011000.0,1,29.5
9,건대입구역,편의점,8118383.0,2,28.43
9,건대입구역,플라워,3411217.0,3,24.07333333333333
9,경복궁역,식음료,1508490.0,1,25.5
9,경찰병원역,의약업,3510000.0,2,47.2
9,고덕역,식음료,5555500.0,1,42.94
9,고덕역,편의점,3354000.0,1,28.62
9,고려대역,편의점,7763133.0,1,35.0
9,고려대역,플라워,1080094.0,1,38.4
9,고려대역,화상면접,1660862.0,1,125.0
9,고속터미널역,기타,1484155.5555555555,9,96.32222222222222
9,고속터미널역,식음료,3834219.4,10,19.906
9,고속터미널역,의약업,0.0,1,0.0
9,고속터미널역,패션잡화,15964737.272727272,33,254.8021212121212
9,고속터미널역,편의점,23453430.0,1,60.27
9,고속터미널역,플라워,3235240.0,1,95.0
9,고속터미널역,화장품,7793798.0,2,14.4
9,공덕역,공실,0.0,3,21.866666666666664
9,공덕역,공유오피스,1964118.5,2,86.45
9,공덕역,기타,3966028.5714285714,7,42.87285714285714
9,공덕역,무인프린트,1375000.0,1,34.0
9,공덕역,식음료,6746467.333333333,6,62.56666666666666
9,공덕역,패션잡화,4343454.545454546,11,46.16363636363637
9,공덕역,편의점,8516759.0,2,37.15
9,공덕역,플라워,2211950.0,4,43.47
9,공덕역,화장품,7030000.0,1,24.0
9,공릉역,기타,2079853.0,1,40.0
9,공릉역,식음료,3600000.0,1,50.0
9,공릉역,패션잡화,2400337.6666666665,3,29.766666666666666
9,공릉역,편의점,7699120.0,1,28.91
9,광나루역,식음료,3063600.0,1,62.2
9,광나루역,패션잡화,3766731.0,1,53.26
9,광나루역,편의점,6922500.0,1,45.0
9,광나루역,플라워,2221600.0,1,17.86
9,광명사거리역,공실,0.0,1,44.0
9,광명사거리역,기타,3143467.0,1,37.0
9,광명사거리역,무인프린트,1204446.0,1,13.0
9,광명사거리역,식음료,4462329.0,2,42.870000000000005
9,광명사거리역,패션잡화,2708482.0,1,41.0
9,광명사거리역,편의점,12292280.0,1,34.27
9,광명사거리역,플라워,3897086.0,1,40.0
9,광명사거리역,화장품,3849143.0,1,37.17
9,광화문역,기타,4629150.0,2,457.17
9,광화문역,패션잡화,1319999.0,1,10.0
9,광화문역,편의점,9574500.0,1,56.0
9,광흥창역,공실,0.0,2,106.0
9,광흥창역,편의점,3992468.0,1,40.0
9,교대역,공실,0.0,3,34.89333333333334
9,교대역,기타,2053950.0,2,98.885
9,교대역,사무실,520175.0,4,87.6
9,교대역,식음료,5681112.0,5,26.59
9,교대역,패션잡화,994600.0,1,37.7
9,교대역,편의점,5376800.0,1,113.1
9,교대역,플라워,1521650.0,2,27.85
9,구로디지털단지역,식음료,9902195.0,2,19.83
9,구로디지털단지역,의약업,17010000.0,1,103.0
9,구로디지털단지역,패션잡화,10230000.0,1,100.8
9,구산역,밀키트,898612.0,1,33.0
9,구산역,패션잡화,1700500.0,1,30.0
9,구산역,편의점,5228359.0,1,33.2
9,구의역,기타,1035300.0,1,27.57
9,구의역,식음료,1687000.0,1,12.08
9,구의역,패션잡화,2211000.0,1,20.0
9,구의역,플라워,2561360.0,1,23.1
9,구의역,화장품,6940535.0,1,50.46
9,군자역,공실,0.0,3,46.3
9,군자역,식음료,4258234.5,2,26.35
9,군자역,패션잡화,4938510.5,6,58.89833333333333
9,군자역,편의점,14890590.0,1,54.82
9,군자역,플라워,4575943.0,1,31.0
9,군자역,화장품,3600000.0,1,44.67
9,굽은다리역,공실,0.0,1,23.0
9,굽은다리역,기타,196467.0,1,14.5
9,굽은다리역,식음료,1730736.0,1,34.43
9,굽은다리역,패션잡화,2516600.0,1,34.43
9,굽은다리역,편의점,3607500.0,1,30.0
9,금호역,기타,750000.0,1,28.0
9,금호역,식음료,808000.0,1,18.61
9,금호역,편의점,1675000.0,1,25.3
9,금호역,플라워,1082300.0,1,21.0
9,금호역,화장품,2285262.0,1,50.3
9,길동역,편의점,2281500.0,1,31.82
9,길음역,밀키트,5500000.0,1,100.0
9,길음역,화장품,1948081.0,1,20.04
9,김포공항역,사무실,845200.0,2,64.355
